,Origin Time,Latitude (WGS84),Longitude (WGS84),Magnitude,EventID,Evaluation Status
2016-05-25,,,,0.0,,
2016-05-26,,,,0.0,,
2016-05-27,,,,0.0,,
2016-05-28,,,,0.0,,
2016-05-29,,,,0.0,,
2016-05-30,,,,0.0,,
2016-05-31,,,,0.0,,
2016-06-01,,,,0.0,,
2016-06-02,,,,0.0,,
2016-06-03,,,,0.0,,
2016-06-04,,,,0.0,,
2016-06-05,,,,0.0,,
2016-06-06,,,,0.0,,
2016-06-07,2016-06-07T02:03:27,29.0378,-97.8616,1.13484,NaN,fasola
2016-06-08,,,,0.0,,
2016-06-09,,,,0.0,,
2016-06-10,,,,0.0,,
2016-06-11,,,,0.0,,
2016-06-12,,,,0.0,,
2016-06-13,,,,0.0,,
2016-06-14,,,,0.0,,
2016-06-15,,,,0.0,,
2016-06-16,,,,0.0,,
2016-06-17,,,,0.0,,
2016-06-18,,,,0.0,,
2016-06-19,,,,0.0,,
2016-06-20,2016-06-20T00:49:46,29.0396,-97.8574,0.261455,NaN,fasola
2016-06-21,,,,0.0,,
2016-06-22,,,,0.0,,
2016-06-23,,,,0.0,,
2016-06-24,,,,0.0,,
2016-06-25,,,,0.0,,
2016-06-26,,,,0.0,,
2016-06-27,,,,0.0,,
2016-06-28,,,,0.0,,
2016-06-29,,,,0.0,,
2016-06-30,,,,0.0,,
2016-07-01,,,,0.0,,
2016-07-02,,,,0.0,,
2016-07-03,,,,0.0,,
2016-07-04,,,,0.0,,
2016-07-05,,,,0.0,,
2016-07-06,,,,0.0,,
2016-07-07,,,,0.0,,
2016-07-08,,,,0.0,,
2016-07-09,,,,0.0,,
2016-07-10,,,,0.0,,
2016-07-11,,,,0.0,,
2016-07-12,,,,0.0,,
2016-07-13,,,,0.0,,
2016-07-14,,,,0.0,,
2016-07-15,,,,0.0,,
2016-07-16,,,,0.0,,
2016-07-17,,,,0.0,,
2016-07-18,,,,0.0,,
2016-07-19,,,,0.0,,
2016-07-20,,,,0.0,,
2016-07-21,,,,0.0,,
2016-07-22,,,,0.0,,
2016-07-23,,,,0.0,,
2016-07-24,,,,0.0,,
2016-07-25,,,,0.0,,
2016-07-26,,,,0.0,,
2016-07-27,,,,0.0,,
2016-07-28,,,,0.0,,
2016-07-29,,,,0.0,,
2016-07-30,,,,0.0,,
2016-07-31,,,,0.0,,
2016-08-01,,,,0.0,,
2016-08-02,,,,0.0,,
2016-08-03,,,,0.0,,
2016-08-04,,,,0.0,,
2016-08-05,,,,0.0,,
2016-08-06,,,,0.0,,
2016-08-07,,,,0.0,,
2016-08-08,,,,0.0,,
2016-08-09,,,,0.0,,
2016-08-10,,,,0.0,,
2016-08-11,2016-08-11T11:23:39,28.9938,-97.9091,1.28602,NaN,fasola
2016-08-12,,,,0.0,,
2016-08-13,,,,0.0,,
2016-08-14,,,,0.0,,
2016-08-15,,,,0.0,,
2016-08-16,,,,0.0,,
2016-08-17,,,,0.0,,
2016-08-18,,,,0.0,,
2016-08-19,,,,0.0,,
2016-08-20,,,,0.0,,
2016-08-21,,,,0.0,,
2016-08-22,,,,0.0,,
2016-08-23,,,,0.0,,
2016-08-24,,,,0.0,,
2016-08-25,,,,0.0,,
2016-08-26,,,,0.0,,
2016-08-27,,,,0.0,,
2016-08-28,,,,0.0,,
2016-08-29,,,,0.0,,
2016-08-30,,,,0.0,,
2016-08-31,2016-08-31T15:28:06,28.9243,-97.9856,1.07052,NaN,fasola
2016-09-01,,,,0.0,,
2016-09-02,,,,0.0,,
2016-09-03,,,,0.0,,
2016-09-04,,,,0.0,,
2016-09-05,,,,0.0,,
2016-09-06,,,,0.0,,
2016-09-07,,,,0.0,,
2016-09-08,2016-09-08T07:48:43,28.8986,-98.1614,0.708544,NaN,fasola
2016-09-09,,,,0.0,,
2016-09-10,,,,0.0,,
2016-09-11,,,,0.0,,
2016-09-12,,,,0.0,,
2016-09-13,,,,0.0,,
2016-09-14,,,,0.0,,
2016-09-15,,,,0.0,,
2016-09-16,,,,0.0,,
2016-09-17,,,,0.0,,
2016-09-18,,,,0.0,,
2016-09-19,,,,0.0,,
2016-09-20,,,,0.0,,
2016-09-21,,,,0.0,,
2016-09-22,,,,0.0,,
2016-09-23,,,,0.0,,
2016-09-24,,,,0.0,,
2016-09-25,,,,0.0,,
2016-09-26,,,,0.0,,
2016-09-27,,,,0.0,,
2016-09-28,,,,0.0,,
2016-09-29,,,,0.0,,
2016-09-30,,,,0.0,,
2016-10-01,,,,0.0,,
2016-10-02,,,,0.0,,
2016-10-03,2016-10-03T05:19:02,28.9774,-97.9009,1.15561,NaN,fasola
2016-10-03,2016-10-03T05:22:51,28.9938,-97.9091,1.24188,NaN,fasola
2016-10-03,2016-10-03T05:23:40,28.9938,-97.9091,1.31483,NaN,fasola
2016-10-03,2016-10-03T05:33:32,28.9774,-97.9009,0.692557,NaN,fasola
2016-10-03,2016-10-03T05:43:07,28.9774,-97.9009,0.239265,NaN,fasola
2016-10-03,2016-10-03T05:46:05,28.9774,-97.9009,0.157446,NaN,fasola
2016-10-03,2016-10-03T05:51:47,28.9774,-97.9009,0.0907603,NaN,fasola
2016-10-03,2016-10-03T05:54:14,28.9774,-97.9009,0.24752,NaN,fasola
2016-10-03,2016-10-03T06:02:44,28.9774,-97.9009,0.479516,NaN,fasola
2016-10-03,2016-10-03T06:48:49,28.9774,-97.9009,0.70765,NaN,fasola
2016-10-03,2016-10-03T06:51:57,28.9774,-97.9009,1.68482,NaN,fasola
2016-10-03,2016-10-03T07:33:30,28.9938,-97.9091,0.937825,NaN,fasola
2016-10-03,2016-10-03T09:02:04,28.9774,-97.9009,0.270428,NaN,fasola
2016-10-03,2016-10-03T09:02:57,28.9774,-97.9009,0.451479,NaN,fasola
2016-10-03,2016-10-03T15:24:43,28.9774,-97.9009,0.284755,NaN,fasola
2016-10-03,2016-10-03T20:39:42,28.9938,-97.9091,1.02545,NaN,fasola
2016-10-04,,,,0.0,,
2016-10-05,2016-10-05T10:34:57,28.9774,-97.9009,1.05502,NaN,fasola
2016-10-06,,,,0.0,,
2016-10-07,,,,0.0,,
2016-10-08,2016-10-08T02:26:34,28.9774,-97.9009,0.195772,NaN,fasola
2016-10-09,,,,0.0,,
2016-10-10,,,,0.0,,
2016-10-11,,,,0.0,,
2016-10-12,2016-10-12T13:30:14,28.991999999999997,-97.8802,0.712507,NaN,fasola
2016-10-13,,,,0.0,,
2016-10-14,2016-10-14T04:58:22,28.9938,-97.9091,1.96009,NaN,fasola
2016-10-14,2016-10-14T06:41:42,28.9993,-97.8595,0.476603,NaN,fasola
2016-10-14,2016-10-14T09:08:19,28.9938,-97.9091,1.87954,NaN,fasola
2016-10-14,2016-10-14T11:26:45,28.9774,-97.9009,0.109723,NaN,fasola
2016-10-14,2016-10-14T20:22:17,28.9938,-97.9091,0.862081,NaN,fasola
2016-10-15,2016-10-15T00:14:20,28.9993,-97.8595,0.185288,NaN,fasola
2016-10-15,2016-10-15T00:21:54,29.0286,-97.8512,1.14792,NaN,fasola
2016-10-15,2016-10-15T00:55:25,29.0286,-97.8512,0.782585,NaN,fasola
2016-10-15,2016-10-15T00:56:47,29.0286,-97.8512,0.823885,NaN,fasola
2016-10-15,2016-10-15T06:35:03,29.0286,-97.8512,0.972943,NaN,fasola
2016-10-15,2016-10-15T08:07:50,28.9938,-97.9091,1.8212,NaN,fasola
2016-10-16,,,,0.0,,
2016-10-17,2016-10-17T18:11:44,28.9774,-97.9009,0.952764,NaN,fasola
2016-10-17,2016-10-17T18:12:40,28.9774,-97.9009,0.0842231,NaN,fasola
2016-10-18,,,,0.0,,
2016-10-19,2016-10-19T16:31:53,28.9938,-97.9091,0.867676,NaN,fasola
2016-10-20,,,,0.0,,
2016-10-21,2016-10-21T23:36:20,28.9774,-97.9009,1.42938,NaN,fasola
2016-10-22,2016-10-22T00:11:11,28.9774,-97.9009,0.449239,NaN,fasola
2016-10-22,2016-10-22T00:18:56,28.9938,-97.9091,1.05538,NaN,fasola
2016-10-23,2016-10-23T14:06:08,28.9774,-97.9009,0.292686,NaN,fasola
2016-10-24,,,,0.0,,
2016-10-25,2016-10-25T07:18:44,28.9774,-97.9009,0.36622,NaN,fasola
2016-10-26,,,,0.0,,
2016-10-27,,,,0.0,,
2016-10-28,2016-10-28T20:07:34,29.1385,-97.7127,1.62092,NaN,fasola
2016-10-28,2016-10-28T20:08:15,29.1385,-97.7127,2.04556,NaN,fasola
2016-10-29,,,,0.0,,
2016-10-30,,,,0.0,,
2016-10-31,,,,0.0,,
2016-11-01,2016-11-01T13:32:10,29.1385,-97.7127,1.43202,NaN,fasola
2016-11-01,2016-11-01T18:55:45,29.1385,-97.7127,1.00047,NaN,fasola
2016-11-02,,,,0.0,,
2016-11-03,,,,0.0,,
2016-11-04,,,,0.0,,
2016-11-05,,,,0.0,,
2016-11-06,,,,0.0,,
2016-11-07,,,,0.0,,
2016-11-08,,,,0.0,,
2016-11-09,,,,0.0,,
2016-11-10,,,,0.0,,
2016-11-11,,,,0.0,,
2016-11-12,,,,0.0,,
2016-11-13,,,,0.0,,
2016-11-14,,,,0.0,,
2016-11-15,,,,0.0,,
2016-11-16,,,,0.0,,
2016-11-17,,,,0.0,,
2016-11-18,2016-11-18T02:48:37,28.9774,-97.9009,0.306233,NaN,fasola
2016-11-19,2016-11-19T05:50:43,28.9114,-98.0208,0.665672,NaN,fasola
2016-11-20,,,,0.0,,
2016-11-21,,,,0.0,,
2016-11-22,2016-11-22T04:45:38,29.0396,-97.8574,1.59023,NaN,fasola
2016-11-22,2016-11-22T23:17:23,29.0396,-97.8574,0.968182,NaN,fasola
2016-11-23,2016-11-23T06:42:20,28.9883,-97.9091,0.461078,NaN,fasola
2016-11-23,2016-11-23T07:49:38,29.0195,-97.9091,0.66932,NaN,fasola
2016-11-23,2016-11-23T09:34:14,28.9957,-97.9112,0.916066,NaN,fasola
2016-11-23,2016-11-23T10:14:48,28.9883,-97.9091,0.692865,NaN,fasola
2016-11-23,2016-11-23T10:26:31,29.0433,-97.8657,0.474055,NaN,fasola
2016-11-23,2016-11-23T10:38:29,28.9957,-97.9112,1.52062,NaN,fasola
2016-11-23,2016-11-23T10:49:16,29.0121,-97.9091,0.403429,NaN,fasola
2016-11-23,2016-11-23T10:58:07,29.0195,-97.9091,0.370484,NaN,fasola
2016-11-23,2016-11-23T21:13:07,29.0121,-97.9091,1.6225,NaN,fasola
2016-11-23,2016-11-23T21:15:20,29.0121,-97.9091,1.50634,NaN,fasola
2016-11-23,2016-11-23T21:21:34,28.9957,-97.9112,0.667022,NaN,fasola
2016-11-24,2016-11-24T21:14:47,29.0121,-97.9091,0.562785,NaN,fasola
2016-11-24,2016-11-24T21:20:43,29.0121,-97.9091,0.654481,NaN,fasola
2016-11-24,2016-11-24T21:28:42,29.0103,-97.9277,0.178316,NaN,fasola
2016-11-24,2016-11-24T22:18:34,29.0167,-97.9184,0.813184,NaN,fasola
2016-11-24,2016-11-24T22:25:14,29.014,-97.8512,0.637623,NaN,fasola
2016-11-25,2016-11-25T02:03:58,29.0396,-97.8574,0.945616,NaN,fasola
2016-11-25,2016-11-25T12:12:15,29.0103,-97.9277,0.878167,NaN,fasola
2016-11-25,2016-11-25T15:06:36,29.0433,-97.8636,0.787178,NaN,fasola
2016-11-26,2016-11-26T01:57:14,29.0121,-97.9091,0.485358,NaN,fasola
2016-11-26,2016-11-26T18:50:52,29.0121,-97.9091,0.329845,NaN,fasola
2016-11-26,2016-11-26T18:51:44,29.0121,-97.9091,0.524008,NaN,fasola
2016-11-26,2016-11-26T18:53:13,29.0195,-97.9091,0.984243,NaN,fasola
2016-11-26,2016-11-26T19:27:25,29.0195,-97.9091,0.759525,NaN,fasola
2016-11-27,2016-11-27T04:36:54,29.0121,-97.9091,0.863201,NaN,fasola
2016-11-27,2016-11-27T08:01:26,29.0121,-97.9091,0.860871,NaN,fasola
2016-11-27,2016-11-27T08:16:29,29.0167,-97.9184,0.461546,NaN,fasola
2016-11-27,2016-11-27T08:28:38,29.0195,-97.9091,1.14344,NaN,fasola
2016-11-27,2016-11-27T10:27:08,28.9975,-97.8946,1.49396,NaN,fasola
2016-11-27,2016-11-27T15:22:42,29.0195,-97.9112,0.940088,NaN,fasola
2016-11-28,2016-11-28T00:31:17,29.0396,-97.8574,1.22584,NaN,fasola
2016-11-28,2016-11-28T17:26:04,29.0396,-97.8574,1.00188,NaN,fasola
2016-11-28,2016-11-28T21:10:41,29.0121,-97.9091,1.51909,NaN,fasola
2016-11-28,2016-11-28T22:34:54,29.0121,-97.9091,0.505132,NaN,fasola
2016-11-28,2016-11-28T22:52:48,29.0488,-97.8554,1.76249,NaN,fasola
2016-11-28,2016-11-28T22:56:22,29.0121,-97.9091,1.02244,NaN,fasola
2016-11-28,2016-11-28T22:59:30,29.0103,-97.9029,0.697384,NaN,fasola
2016-11-29,2016-11-29T02:52:09,29.0396,-97.8574,1.19956,NaN,fasola
2016-11-29,2016-11-29T04:58:52,29.0121,-97.9091,0.621528,NaN,fasola
2016-11-29,2016-11-29T09:24:41,28.9975,-97.8946,0.872739,NaN,fasola
2016-11-29,2016-11-29T16:51:45,29.0195,-97.9091,0.777619,NaN,fasola
2016-11-29,2016-11-29T17:12:39,29.0195,-97.9091,1.38581,NaN,fasola
2016-11-29,2016-11-29T17:52:08,29.0213,-97.9166,1.06868,NaN,fasola
2016-11-29,2016-11-29T17:56:47,29.0121,-97.9091,0.833634,NaN,fasola
2016-11-29,2016-11-29T18:22:07,29.0213,-97.9166,0.682586,NaN,fasola
2016-11-29,2016-11-29T22:35:47,28.9114,-98.0208,0.984311,NaN,fasola
2016-11-30,2016-11-30T05:53:45,29.0167,-97.9184,1.45271,NaN,fasola
2016-11-30,2016-11-30T08:29:17,29.0167,-97.9184,0.766466,NaN,fasola
2016-11-30,2016-11-30T12:05:19,28.9938,-97.9091,1.61152,NaN,fasola
2016-11-30,2016-11-30T12:07:47,28.9774,-97.9009,0.442094,NaN,fasola
2016-11-30,2016-11-30T12:08:44,28.9774,-97.9009,0.769741,NaN,fasola
2016-11-30,2016-11-30T12:24:30,28.9838,-97.8977,0.23814,NaN,fasola
2016-12-01,,,,0.0,,
2016-12-02,,,,0.0,,
2016-12-03,,,,0.0,,
2016-12-04,,,,0.0,,
2016-12-05,,,,0.0,,
2016-12-06,,,,0.0,,
2016-12-07,,,,0.0,,
2016-12-08,,,,0.0,,
2016-12-09,2016-12-09T17:33:59,29.0195,-97.9112,0.945034,NaN,fasola
2016-12-10,,,,0.0,,
2016-12-11,,,,0.0,,
2016-12-12,2016-12-12T21:23:14,28.9938,-97.9091,1.73285,NaN,fasola
2016-12-12,2016-12-12T21:41:40,28.9938,-97.9091,2.06768,NaN,fasola
2016-12-12,2016-12-12T22:42:57,28.9938,-97.9091,1.16276,NaN,fasola
2016-12-12,2016-12-12T23:38:07,28.9938,-97.9091,1.16104,NaN,fasola
2016-12-13,2016-12-13T00:07:57,28.9938,-97.9091,1.53158,NaN,fasola
2016-12-13,2016-12-13T00:21:04,28.9938,-97.9091,1.29122,NaN,fasola
2016-12-13,2016-12-13T02:05:35,28.9938,-97.9091,1.53904,NaN,fasola
2016-12-13,2016-12-13T02:06:59,28.9938,-97.9091,0.88634,NaN,fasola
2016-12-13,2016-12-13T03:09:54,28.9938,-97.9091,0.968629,NaN,fasola
2016-12-13,2016-12-13T03:48:22,28.9938,-97.9091,1.18079,NaN,fasola
2016-12-13,2016-12-13T06:04:57,28.9938,-97.9091,3.12774,NaN,fasola
2016-12-13,2016-12-13T06:06:09,28.9774,-97.9009,1.18346,NaN,fasola
2016-12-13,2016-12-13T06:10:24,28.9774,-97.9009,0.772721,NaN,fasola
2016-12-13,2016-12-13T06:12:36,28.9774,-97.9009,0.522195,NaN,fasola
2016-12-13,2016-12-13T06:14:39,28.9774,-97.9009,1.15343,NaN,fasola
2016-12-13,2016-12-13T06:15:39,28.9774,-97.9009,0.263133,NaN,fasola
2016-12-13,2016-12-13T06:19:20,28.9774,-97.9009,0.315171,NaN,fasola
2016-12-13,2016-12-13T06:23:26,28.9774,-97.9009,1.0288,NaN,fasola
2016-12-13,2016-12-13T06:30:46,28.9774,-97.9009,1.17188,NaN,fasola
2016-12-13,2016-12-13T06:31:11,28.9938,-97.8884,0.313662,NaN,fasola
2016-12-13,2016-12-13T06:32:17,28.9774,-97.9009,0.242439,NaN,fasola
2016-12-13,2016-12-13T06:33:04,28.9774,-97.9009,0.176639,NaN,fasola
2016-12-13,2016-12-13T06:33:26,29.014,-97.9298,0.222602,NaN,fasola
2016-12-13,2016-12-13T06:34:17,28.9774,-97.9009,0.422658,NaN,fasola
2016-12-13,2016-12-13T06:35:26,28.9774,-97.9009,0.411619,NaN,fasola
2016-12-13,2016-12-13T06:35:58,28.9774,-97.9009,0.0603755,NaN,fasola
2016-12-13,2016-12-13T06:36:45,28.9774,-97.9009,0.149484,NaN,fasola
2016-12-13,2016-12-13T06:39:27,28.9774,-97.9009,0.836853,NaN,fasola
2016-12-13,2016-12-13T06:41:36,28.9774,-97.9009,1.48875,NaN,fasola
2016-12-13,2016-12-13T06:42:03,28.9938,-97.8884,0.216858,NaN,fasola
2016-12-13,2016-12-13T06:42:35,28.9774,-97.9009,0.570472,NaN,fasola
2016-12-13,2016-12-13T06:43:42,28.9774,-97.9009,0.0983455,NaN,fasola
2016-12-13,2016-12-13T06:44:54,28.9774,-97.9009,0.47723,NaN,fasola
2016-12-13,2016-12-13T06:46:15,28.9774,-97.9009,0.244226,NaN,fasola
2016-12-13,2016-12-13T06:51:51,28.9774,-97.9009,0.107811,NaN,fasola
2016-12-13,2016-12-13T06:55:54,28.9774,-97.9009,0.587392,NaN,fasola
2016-12-13,2016-12-13T07:13:54,28.9774,-97.9009,1.22204,NaN,fasola
2016-12-13,2016-12-13T07:27:16,28.9774,-97.9009,0.32728,NaN,fasola
2016-12-13,2016-12-13T07:38:48,28.9774,-97.9009,0.702197,NaN,fasola
2016-12-13,2016-12-13T08:07:48,28.9774,-97.9009,0.770826,NaN,fasola
2016-12-13,2016-12-13T09:31:03,28.9774,-97.9009,0.29847,NaN,fasola
2016-12-13,2016-12-13T09:46:38,28.9938,-97.9091,0.8845,NaN,fasola
2016-12-13,2016-12-13T10:21:15,28.9774,-97.9009,0.247681,NaN,fasola
2016-12-13,2016-12-13T10:47:51,28.9774,-97.9009,0.168378,NaN,fasola
2016-12-13,2016-12-13T11:17:19,28.9774,-97.9009,0.701777,NaN,fasola
2016-12-13,2016-12-13T11:18:19,28.9774,-97.9009,0.339137,NaN,fasola
2016-12-13,2016-12-13T12:46:06,28.9774,-97.9009,0.324533,NaN,fasola
2016-12-13,2016-12-13T13:15:43,28.9938,-97.9091,1.4692,NaN,fasola
2016-12-13,2016-12-13T13:19:02,28.9938,-97.9091,1.29132,NaN,fasola
2016-12-13,2016-12-13T14:01:35,28.9774,-97.9009,0.195661,NaN,fasola
2016-12-13,2016-12-13T16:32:15,28.9774,-97.9009,0.252902,NaN,fasola
2016-12-13,2016-12-13T17:05:45,28.9774,-97.9009,0.351783,NaN,fasola
2016-12-14,2016-12-14T03:08:47,28.9938,-97.9091,1.06347,NaN,fasola
2016-12-14,2016-12-14T16:07:36,29.0396,-97.8574,0.93955,NaN,fasola
2016-12-15,2016-12-15T05:38:46,28.9774,-97.9009,0.24728,NaN,fasola
2016-12-16,2016-12-16T00:47:18,29.003,-97.8698,0.832461,NaN,fasola
2016-12-16,2016-12-16T00:49:24,29.0121,-97.8491,0.8778,NaN,fasola
2016-12-16,2016-12-16T01:19:27,29.003,-97.8698,1.57452,NaN,fasola
2016-12-16,2016-12-16T01:29:13,29.0121,-97.8491,0.530825,NaN,fasola
2016-12-16,2016-12-16T01:34:35,29.003,-97.8698,0.85385,NaN,fasola
2016-12-16,2016-12-16T01:40:38,29.0158,-97.8471,1.52935,NaN,fasola
2016-12-16,2016-12-16T02:15:46,29.0121,-97.8491,0.841818,NaN,fasola
2016-12-16,2016-12-16T03:11:53,29.003,-97.8698,1.28658,NaN,fasola
2016-12-16,2016-12-16T03:45:35,29.003,-97.8698,1.3103,NaN,fasola
2016-12-16,2016-12-16T04:42:44,29.003,-97.8698,0.855195,NaN,fasola
2016-12-16,2016-12-16T05:54:17,29.003,-97.8698,1.07637,NaN,fasola
2016-12-16,2016-12-16T08:12:03,29.003,-97.8698,1.44881,NaN,fasola
2016-12-16,2016-12-16T09:21:31,29.0076,-97.8874,1.24715,NaN,fasola
2016-12-16,2016-12-16T11:20:02,29.003,-97.8698,1.23855,NaN,fasola
2016-12-16,2016-12-16T11:46:42,29.003,-97.8698,1.06804,NaN,fasola
2016-12-16,2016-12-16T14:44:58,29.0121,-97.8491,0.718303,NaN,fasola
2016-12-16,2016-12-16T15:23:59,29.003,-97.8698,0.62864,NaN,fasola
2016-12-17,2016-12-17T07:58:36,29.0076,-97.8874,1.34191,NaN,fasola
2016-12-17,2016-12-17T08:35:47,29.003,-97.8698,1.17623,NaN,fasola
2016-12-17,2016-12-17T11:09:54,28.9883,-97.9071,0.242781,NaN,fasola
2016-12-17,2016-12-17T12:04:59,29.003,-97.8698,0.905801,NaN,fasola
2016-12-17,2016-12-17T18:01:11,29.003,-97.8698,0.666753,NaN,fasola
2016-12-17,2016-12-17T18:40:12,29.003,-97.8698,0.703838,NaN,fasola
2016-12-18,2016-12-18T05:28:31,28.9938,-97.9091,1.4821,NaN,fasola
2016-12-18,2016-12-18T19:23:41,28.9938,-97.9091,1.54064,NaN,fasola
2016-12-18,2016-12-18T20:00:42,28.9938,-97.9091,1.83834,NaN,fasola
2016-12-19,2016-12-19T02:53:12,29.0158,-97.8471,1.07231,NaN,fasola
2016-12-19,2016-12-19T03:59:17,28.9938,-97.9091,1.75778,NaN,fasola
2016-12-19,2016-12-19T05:41:13,28.9938,-97.9091,1.32197,NaN,fasola
2016-12-19,2016-12-19T13:01:48,28.9774,-97.9009,0.389511,NaN,fasola
2016-12-20,2016-12-20T06:36:47,28.9774,-97.9009,0.326869,NaN,fasola
2016-12-20,2016-12-20T06:48:12,28.9774,-97.9009,0.761357,NaN,fasola
2016-12-20,2016-12-20T16:43:34,28.9938,-97.9091,2.74031,NaN,fasola
2016-12-20,2016-12-20T18:15:19,28.9938,-97.9091,1.23774,NaN,fasola
2016-12-21,2016-12-21T07:26:49,28.9938,-97.9091,1.10935,NaN,fasola
2016-12-21,2016-12-21T11:10:54,28.9774,-97.9009,1.60514,NaN,fasola
2016-12-21,2016-12-21T11:14:18,28.9774,-97.9009,0.879341,NaN,fasola
2016-12-21,2016-12-21T11:15:46,28.9774,-97.9009,0.614514,NaN,fasola
2016-12-21,2016-12-21T18:02:06,28.9774,-97.9009,0.433119,NaN,fasola
2016-12-22,2016-12-22T17:58:55,28.9774,-97.9009,1.26817,NaN,fasola
2016-12-22,2016-12-22T18:08:14,28.9774,-97.9009,0.434973,NaN,fasola
2016-12-23,2016-12-23T07:59:16,28.9938,-97.9091,0.905528,NaN,fasola
2016-12-24,2016-12-24T09:37:20,29.003,-97.8698,0.471814,NaN,fasola
2016-12-25,,,,0.0,,
2016-12-26,2016-12-26T08:40:43,28.9774,-97.9009,0.296164,NaN,fasola
2016-12-26,2016-12-26T08:49:34,28.9774,-97.9009,0.436778,NaN,fasola
2016-12-26,2016-12-26T09:55:03,28.9774,-97.9009,0.641456,NaN,fasola
2016-12-26,2016-12-26T09:59:46,28.9774,-97.9009,1.08458,NaN,fasola
2016-12-26,2016-12-26T12:10:58,28.9774,-97.9009,0.260497,NaN,fasola
2016-12-27,,,,0.0,,
2016-12-28,2016-12-28T09:01:08,28.9938,-97.9091,1.43408,NaN,fasola
2016-12-28,2016-12-28T20:00:18,28.9774,-97.9009,0.648186,NaN,fasola
2016-12-28,2016-12-28T20:07:50,28.9938,-97.9091,1.15578,NaN,fasola
2016-12-28,2016-12-28T22:57:12,28.9938,-97.9091,1.22148,NaN,fasola
2016-12-28,2016-12-28T23:05:54,28.9938,-97.9091,1.17975,NaN,fasola
2016-12-29,,,,0.0,,
2016-12-30,2016-12-30T13:49:52,28.9938,-97.9091,1.63564,NaN,fasola
2016-12-31,,,,0.0,,
2017-01-01,,,,0.0,,
2017-01-02,2017-01-02T00:18:27,29.0222,-97.846,0.278218,NaN,fasola
2017-01-02,2017-01-02T00:37:26,29.003,-97.8698,0.813489,NaN,fasola
2017-01-02,2017-01-02T22:37:50,29.003,-97.8698,1.20697,NaN,fasola
2017-01-03,2017-01-03T00:36:13,29.003,-97.8698,0.815198,NaN,fasola
2017-01-03,2017-01-03T12:55:48,29.0222,-97.846,1.12481,NaN,fasola
2017-01-03,2017-01-03T12:56:23,29.0158,-97.8471,0.895865,NaN,fasola
2017-01-03,2017-01-03T13:00:35,29.0598,-97.9029,0.660038,NaN,fasola
2017-01-03,2017-01-03T13:01:58,29.0121,-97.8491,0.972209,NaN,fasola
2017-01-03,2017-01-03T13:17:50,29.0121,-97.8491,0.639252,NaN,fasola
2017-01-03,2017-01-03T13:24:34,29.0158,-97.8471,0.673033,NaN,fasola
2017-01-03,2017-01-03T13:58:17,29.003,-97.8698,1.18638,NaN,fasola
2017-01-03,2017-01-03T14:01:42,29.0121,-97.8491,0.765185,NaN,fasola
2017-01-03,2017-01-03T14:03:52,29.0158,-97.8471,0.700266,NaN,fasola
2017-01-03,2017-01-03T14:08:16,29.0121,-97.8491,0.660521,NaN,fasola
2017-01-03,2017-01-03T14:09:56,29.0158,-97.8471,0.590489,NaN,fasola
2017-01-03,2017-01-03T14:21:50,29.0222,-97.846,0.64221,NaN,fasola
2017-01-03,2017-01-03T14:49:52,29.0158,-97.8471,0.600021,NaN,fasola
2017-01-03,2017-01-03T14:54:40,29.0158,-97.8471,1.11417,NaN,fasola
2017-01-03,2017-01-03T15:31:14,29.0222,-97.846,0.882088,NaN,fasola
2017-01-03,2017-01-03T15:45:44,29.003,-97.8698,0.794891,NaN,fasola
2017-01-03,2017-01-03T16:18:05,29.0121,-97.8491,0.757048,NaN,fasola
2017-01-03,2017-01-03T16:18:45,29.003,-97.8698,1.01827,NaN,fasola
2017-01-03,2017-01-03T16:33:12,29.0158,-97.8471,0.942691,NaN,fasola
2017-01-03,2017-01-03T16:52:54,29.0121,-97.8491,0.833546,NaN,fasola
2017-01-03,2017-01-03T17:58:25,29.0158,-97.8471,0.592986,NaN,fasola
2017-01-03,2017-01-03T18:00:14,29.003,-97.8698,0.695706,NaN,fasola
2017-01-03,2017-01-03T18:35:50,29.0121,-97.8491,0.517941,NaN,fasola
2017-01-03,2017-01-03T18:53:14,29.0158,-97.8471,0.450365,NaN,fasola
2017-01-03,2017-01-03T18:56:30,29.003,-97.8698,1.47461,NaN,fasola
2017-01-03,2017-01-03T19:36:45,29.0121,-97.8491,0.936533,NaN,fasola
2017-01-03,2017-01-03T19:40:27,29.0158,-97.8471,0.436544,NaN,fasola
2017-01-03,2017-01-03T19:55:02,29.003,-97.8698,0.810327,NaN,fasola
2017-01-03,2017-01-03T19:57:23,29.0158,-97.8471,1.06347,NaN,fasola
2017-01-03,2017-01-03T20:39:28,29.003,-97.8698,1.128,NaN,fasola
2017-01-03,2017-01-03T21:18:51,29.0158,-97.8471,0.968106,NaN,fasola
2017-01-03,2017-01-03T21:24:57,29.003,-97.8698,0.802727,NaN,fasola
2017-01-03,2017-01-03T21:36:35,29.003,-97.8698,0.795221,NaN,fasola
2017-01-03,2017-01-03T21:40:10,29.003,-97.8698,0.799245,NaN,fasola
2017-01-03,2017-01-03T21:47:25,28.9957,-97.9174,0.523924,NaN,fasola
2017-01-03,2017-01-03T21:47:46,29.0222,-97.846,0.60728,NaN,fasola
2017-01-03,2017-01-03T21:58:13,29.0222,-97.846,0.562956,NaN,fasola
